,57188833403,57205093001,56118787200,6508196587,55885685300,56119154900,56521579100,57193701425,57211059390,37013424100,57188985405,56126778500,56716397400,57194160083,57193834555,55014232200,56363073800,56626063000,53264793000,57190865720,14021131100,55522888300,55625316600,6507465058,15044388200,36815724000,57201979474,57201080360,6505807438,55867324700,6503971709,56461394900,6507865865,6504731736,57203922071,55585368600,57200186028,35611399700,57035625100,57189246699,8980537200,56523330500,56523314900,57194610554,24176993000,8568432600,8579933000,23467371600,55625531300,57202130922,55636539300,57208012269,55008384600,55314376300,35079468700,55315269500,55014342100,6506236236,9334901600,6505757323,54974181100,16423632300,15064729000,24338175100,57195612312,36991829400,24537903000,57191851850,55396730800,57208573398,55625472900,55625410200,55089397700,57190002779,55893882700,57193832526,57203838557,55314037600,57188985063,55513678400,14825905800,57210302469,56110326700,57207760083,57189340228,57207770103,6507148897,57201688510,54791173900,57201685035,57193707432,55331105300,55351397700,57206668393,37049523800,36982794300,57053392900,13403740100,57211146746,57211146165,57211144522,57210473582,6506721930,57205093207,55001755600,55001755500,57204156065,57208595109,57207310835,57208600781,55648638200,57208594808,57208593224,57200216451,57208593594,57208597898,57194714615,57208600184,57194213010,57202226537,57208597276,57208283578,57203841017,57208279850,56242366200,57210471237,57200212710,6506236074,6602940740,56582236000,57203859161,57210847043,56582260700,57208010152,57207598085,57207307277,57200214175,53980458700,57207764868,57207736043,24536664300,57207731117,57202577227,57207310513,57193119499,57207310563,57207295843,57190164831,57207312838,57207308809,57207301061,57208437626,57194546265,57207690915,56268555600,57211239831,57211243607,57211059562,57160272300,57193735556,55203594300,57209643607,56461361200,57207046701,57200216409,57205126256,57205123483,57205123217,57205358957,57202129746,57188863265,57204430045,55008449900,57210630563,57205062060,55625658900,57205029620,57205023239,57205020660,57205021853,57195904726,57205028023,57204945319,57204786705,57204197320,57204197208,57203065950,57210468070,57210465441,57210468803,57209973805,57210465873,57209969714,57205060763,57209975989,57210468035,57210461940,57210460909,57188979780,57208585903,57208575837,57208575333,56638527400,57203205720,57190859329,57203203457,57202132579,57203206258,57207806424,57203138269,57189267265,53264599300,6602725346,14019972600,56906981800,57203063403,57203063873,56703537300,57144449500,57194717741,57202151978,57202154279,39761245500,16309200100,57202131034,57203092481,57203058557,36337949500,57203066780,56958616200,56411854200,57203090511,57189239308,55835973000,55932622400,57204528140,57204155410,57204154823,57202756214,55014617600,57015448400,30467852500,55320586000,57200114199,57209270756,57208282567,57196027655,56119371400,57194545619,57194550912,57194541043,57208960349,57194216833,57194211796,57194209488,57193826162,57193826327,57193133103,57194948090,57194948202,57193696352,57193689248,57193689844,57193701431,57195223331,57200534416,57200120368,57196195992,57195611418,57195507076,57195917355,57195919380,57194420367,57194651533,55848102300,55990199600,57193741928,57192645368,56022004700,6507726552,56626091000,56958634200,56119284600,57189852491,57192377502,57192379966,57192397067,57189686030,57189684437,57199553329,56728741300,56705417200,56716377100,56652184500,56208949800,56613287100,56505502400,56940884300,57204007351,56119246100,56095170400,56192194900,56536300100,56521542300,56362964700,55780678100,55780530900,55751952200,55813086900,55355367300,55356342100,55320402200,56071267700,57035637000,57035596300,56071622700,56071233900,55530958800,6701908788,8659072400,57207295828,57207295985,57194029220,57207302399,57203204096,57203279661,24768359400,57193693925,57200656560,57193827905,6701714849,56576402900,57205972690,55905717300,36037263500,7005646496,36987586100,36987733700,6602213998,8980537400,8980537100,56231744500,55667111400,57204431698,57204417142,57204434458,57193141477,57204432757,57204420550,57202129866,57207308823,57205062769,57197732226,57203407861,56413035400,57203409198,8876646400,57200213020,57200217166,55514008400,57204435956,57188977443,57204421633,57204417633,57204343112,56318688900,13806682500,13610913700,36499648500,55920281500,42862074000,16550808400,57191668076,55813191900,6506219996,56443561000,54583134800,8968017800,6504641182,35204031900,56982672500,57002403900,57187582800,56442825900,8652033100,36116605600,57002202900,7201479719,15052044800,55496905200,55866504500,35227399700,6505817089,15835503600,35228201700,7003524142,6701464856,14014149800,55426308900,56113121200,7005575114,57188451100,7102737492,55941882400,6505917224,6507586219,57203202558,6507160931,16031129800,7003679538,57203774541,24171247000,57031748000,8768122000,8902317200,56440101100,23009745000,56559730600,57207371131,7402209477,6602813166,30267595600,23390358300,55568137400,36447632600,7005680695,55814521900,50262989400,55879448100,36004578200,7103325866,55973105000,24473977600,8375503900,55543745700,55637507400,56216485700,24779778000,57211267790,57208480822,57208485445,57170609300,57208015410,35586971600,7003595103,55844904400,13104011100,57201994145,57201990704,57193870792,57193160876,55872103900,55613371400,57188988701,55584921100,56971415500,6601919335,55871350400,7402174117,36599078000,57204528564,55949391200,57201990089,56237045300,56200121800,57209317918,57209318404,21934788800,57207304146,55834784000,57197731704,57197730255,57197732271,55233408900,57193862912,56180812400,53664570200,57193834508,56119401500,36815737800,57193833472,56595065300,6506884322,56595279700,57188509100,57193830084,35796300700,57189234078,43061741400,57196455492,55991217400,56595080500,55625457200,56049606100,6506899735,8876439700,56119319400,35293930100,24468719300,55625597700,55015183800,9944012900,55339290100,56538245300,36806230900,48361474500,56081452800,7409597642,56204452200,6603537195,56119019700,57206842425,56118948100,56118924900,48361942800,55625371200,57197376593,54784138700,42662431900,42662231600,42662503700,55538173400,36816638100,36815599800,23666484300,48361251300,7409905459,11840021200,6503864234,6504003088,57199576833,57193397016,57160113000,57203287437,7201962404,57203282759,57203284474,57203153512,6602605459,36194656100,37111026400,55879266700,36628760200,6701541009,6603762835,6504489213,57210813595,57210819567,57210816886,57210822083,57210817672,57211313745,57211322215,57200131887,57211268930,57211276990,57211275801,57211270053,57203280225,57188981651,55625635400,13807692900,57200397070,57193825322,57188972794,57193824260,55314539400,24366963800,54974181500,57188984882,57205093224,57188983587,57189241527,57188983892,55647163666,56694938800,55625581700,55625482600,55625414000,55625609400,55625658800,57211267466,57211272792,57211268284,57211271028,57202454038,57211266757,57211268004,57211276983,57208596742,57211254788,57211256311,57210466148,57210474721,57209974068,57209970187,57203205892,57202158738,57202151682,57203638945,57195614242,57194162817,56411999700,7202700545,7402378359,57203163334,6602529684,55545899100,16646542900,55603584000,6506584789,25927652200,6602669130,55925235100,55361060100,37017591800,56426366300,26644230600,23470097100,56764616500,57196586766,56763588800,56986620500,55030090300,55027796600,6506274605,35170655700,54916167300,36992578100,57188985621,57189047319,56826195500,55585128300,55313940500,57200074279,36554801500,57205093240,23494076300,8921529200,7402829702,14049161500,36816515600,57156569500,36057614100,8940034700,36194762800,6506896570,57211393688,57211275068,7409631251,57211273162,57211270624,56820169100,56579900200,57205022352,57194542122,56258090900,56257396000,57205459624,57193666780,57189355900,57204542914,56415105500,56596754100,57191838979,57211144434,57200211407,57207302544,57207307735,57207310345,57207310824,57193918546,57208017412,57208016309,57189213600,57210469743,57205119837,57201446053,57204889974,57205118201,57205121765,23094683400,57194726981,57208585931,57203115107,57208579395,57204637218,57202901613,57210765895,57202774843,57202980449,57203201305,57202132857,57203115126,57193833282,57189256576,57193673716,57200525545,57188982806,57188979578,57208579632,56118765200,57191244722,56118739000,56342256200,55014082700,54974181300,8883530800,55014464500,6602900826,6602568687,57194407913,57205098871,57202582240,23395838300,8956589700,7402821416,14021930700,53264786200,7006224812,7006010423,16021242600,57195581566,57203104388,57209549367,6506874034,56050259900,57209400722,36872780500,6506353407,7006747842,55434848600,24553796900,56578029200,57210598997,57210558262,57210556655,57201134787,57193485049,57193833463,57200213915,57210235140,57201672564,57211266190,57205021938,57200214510,57211268648,57211266496,57203177429,57189356650,56698234300,57203134899,57207312529,57207305490,57203134806,57207314696,57207314182,57207302645,57207301231,57208012364,57211243305,57211242562,57211244832,57205061070,57205057715,57205064602,57209982061,57209975884,57204187617,57204186446,57204179738,57204177977,57209968635,57195204793,57194547794,57203147113,57208585544,57189354771,57208868199,57208578109,57191851357,57202816502,57203202012,57190393060,57201949089,57203202756,57203115312,57203202726,56905441800,57202785808,56580224900,57193829506,57210766788,57193493583,57193492884,57189270102,57188872133,57193493629,57201985094,57201981831,57201446744,57201944909,57202781445,57200211350,57200216996,57200216007,57200213312,57202460761,57200215972,6506481139,57189347061,57194218484,57193823709,57193835328,57193693543,57201672710,57189256951,57193485095,57193688814,57193688134,57193485236,57196410648,57196419356,57196420406,57194240216,56580409500,56595141900,56905465300,55441338000,54784836600,56165628100,56523395500,57074026400,56595246500,57191727931,7101797961,12241494000,7003547161,13805272600,57204553840,57207305656,57203277370,57211147671,56593208200,56669695700,57207730272,56703519100,55991253400,57194023856,57194012409,56412015700,55793345200,55793639800,55580293800,57188877288,57210601662,57207309127,57189241478,56118795700,56119316600,55625664000,55625485800,57207199904,57207206363,57209681247,57207189321,57207205735,55444319800,35184848800,56254255800,7006788293,7202315611,36147584300,56596713900,57164716100,55014563600,7003716191,37117560500,19638901800,55967562700,57205773868,56406407700,57211233999,57211276070,57211267958,57211276062,57193708241,57211274033,57211275028,57211267831,57211271386,57211273278,57208723767,57207314043,57211252002,57205028418,57205030602,57200523895,57211277164,57194161741,57210462184,22434417500,57203159365,57205093164,57193829881,56595159300,55625376600,56348991800,55625345600,55625381300,25646715100,57210962568,56891476200,57190800029,57209473358,56741484700,7005393567,56429926000,51864959500,55437976200,55203562900,55845348400,57210462301,57204395981,57204394663,57204390622,57204392790,57204393967,57193828874,56495469900,57204394583,57193831587,57205239674,57204397463,57204394268,57204394558,57200722066,57195718977,57203281957,57201499251,57201501881,57194210702,57203688954,57200934854,57204708169,57203785242,57200944950,36863370000,57193832731,57190390119,57200339263,57200281997,57195614375,56595210300,57206039981,57188987071,56454395200,56165264600,55129564700,56940791200,56596678800,56118930500,56260790200,56021970300,55588021400,56021770300,7401620219,7004597328,55324508700,49861050500,21834743200,57193824396,56766172700,57195203756,57193869197,57203212325,6503996710,57195237898,57195237543,57021944100,6602732417,54797353100,56127179900,55814271300,57211234744,54973671200,57205475378,57189039554,6603094693,36181688200,9733768300,56900015400,8959794200,35277210200,55371811200,55627610900,36656758200,57194240337,56104320600,24831729700,36659899300,34267500400,9336528700,7006145077,7006857326,57211429593,7401923744,13604637200,13605623900,57190937046,57203203277,57203212308,57203006627,57210920715,57193831798,57191245872,57211147797,57210596847,57208426075,57208752703,56884857800,57207306665,57207295736,57207315500,57205057754,57209980046,57196389911,55336774400,57208426258,37085506800,57203000214,57193830052,57203279615,57203133115,57164874100,56960649600,57210130472,57201182727,57194701735,57193825072,57193826872,57193824227,57200211327,57074188400,57188871016,56500683900,56500129300,55812932600,56500702500,57204954061,56741420400,56454312500,56454323000,57191245954,57188982545,57188973402,55926240900,56454337500,6701518493,36089156900,56785196600,56109077100,57193080144,57204767591,57203176207,6701408462,57208722837,57200102662,57188976180,57202778723,57201448791,57202040394,57202036005,57202039476,57191610698,6507498995,57193931353,57193824328,57193830054,55355315600,57200161278,57197729397,56595109100,56007691300,55440223300,56515303600,24400166900,56820209900,56562700600,57200625232,56118598400,54973804500,41861831500,39861399200,41862250200,36987333000,55943452700,7407130447,7402908323,6504527519,6504452541,57201603532,57193829586,57203159718,57207734840,57207741109,57207736464,57207733231,57201983095,57203205929,57201189806,57193689816,12807978200,57037487300,57190010216,55844125600,57188577078,55797660700,6603620416,14826447800,6507950105,56572738100,36141167700,7202683282,23393545800,54791665700,36447695600,7101702977,8044155400,56015299600,23388179700,57200748710,7004395771,55583068900,55584953900,35185209200,35105443100,57211268537,23392603400,35088204900,35088209100,27867989800,55339353800,23394248300,23392602500,14833713500,56629851700,14832340400,14833379700,56500646600,6603874964,57193964111,55625519100,57203101603,57203158283,55490339500,57189244526,57189239310,57189234079,57202899749,56032320700,56032156100,55625606200,55014602700,56595104700,56032479900,56119196700,56031987500,57204365420,55396194200,55013255900,55489887000,54974181200,55793189237,57194845546,57203154062,55980501200,57211271721,57211264829,57211267494,57204205427,57211276137,57211266018,57211276568,57204197661,57211273885,57211275405,57211271684,57211273978,57208717688,57195989158,57200918412,57207314698,57209969112,57204425919,57202131259,56122126600,57193823555,57193830282,57210681474,57193837526,57202970755,57192925121,57188979049,57164746000,56594874500,56595304000,57211267086,57211275208,57207304431,57209460078,57209457849,57207301653,57207312826,57207313805,57204418570,57203157031,57203160228,48261480500,57203164012,57203159190,57203161844,57191341271,56925280400,56502316000,57190026615,55611291700,56119266900,57210080287,55014613100,55014617500,57207944470,55014616600,54975567300,57204483819,39762386500,55279807100,55279807200,55279791200,55279790800,55279791000,35365171900,57193361931,57202360418,57193826916,57193831403,57194156882,56554907000,57200568289,57207311787,56491130700,57202132232,57195904787,57209018984,57190941986,57208514093,57200527030,57190402374,56118956200,56595205800,55521282800,55014456200,37013447500,55884701300,57195614798,57211235618,6507704568,56497698900,53264346700,56497927900,57203278569,57193791438,57203286258,57203203154,57203211458,57203208857,50361425100,57207310853,57207307302,57209659397,55315269400,57207301910,57193826781,57193827852,26428905600,6603477220,57207736738,22433254600,57211156055,57211157298,57022830700,23011406500,7402579556,57208723772,57211251704,57200528724,57203119337,57211269857,57207298025,57204426279,57203283015,57203284838,57193700240,57203120709,56180539100,56586294000,57193825793,56118926700,57190743208,57193826229,57193833636,57204222170,55839945500,55206123100,25824659400,7102957682,24405769500,55244412100,57188868256,57200637185,57193048432,12795911600,7003474965,7004607859,43461515300,57208013124,57208013659,57205092885,57201072566,57208276699,57208899852,57200161801,57193922291,48161914300,54897909800,53874159200,6507868342,57208974147,53873553400,53873608500,57202636943,53874158100,57207992891,57204415604,57207989732,56592813500,57210099255,57207309824,57204432883,56560145700,56241215100,53863823400,26029313100,57208575440,57208574041,57210404180,56010073100,56669677300,55501468400,6701341331,6701688780,57211060646,57195200064,57196395179,53263950600,57209497089,57209506010,57202907571,57200744005,57192308526,57195937436,57189369315,57203011741,57193399083,57190445007,57189241716,55659657300,7003595956,56653429000,56595134200,57210178114,55625545900,55625329900,55557282700,55557190900,35328089800,35304771500,35364718700,7102069340,7005751443,7101883099,56989918600,6504207941,57211267541,57211271482,57211274964,57211275315,57211276372,57211271490,57207298849,57209695922,57207310740,57207315754,57207303690,57207311747,57207307142,57207309284,57210772882,57209411034,57209409129,57209414299,57209410076,57209412940,57193835798,57194718205,57194718314,57195918520,57195923460,57195921143,57201861985,57202895920,57203141735,57203284914,57203112194,57201985081,57189247598,57193824309,57193832658,57193834608,57193831254,57191624625,57204588660,56118536100,56118908400,7005493679,7006662231,6505619636,15739415000,56428057400,57211122853,57207890376,57207889424,57194573953,57201447112,57204675206,57193401314,50161556400,57201498185,56574265200,57189027940,57195456433,55498708200,56299432200,55581434000,55844988700,57205609748,24802473100,26667825300
110895154,0,142,40,18,11,22,24,10,2,59,13,19,38,25,6,9,41,32,91,16,50,8,2,43,7,58,6,6,21,9,11,14,9,6,40,4,3,30,4,4,12,8,2,3,53,89,2,9,29,2,0,4,4,4,1,10,16,11,19,50,29,18,3,2,5,1,2,1,54,1,6,6,11,4,3,5,3,12,0,0,0,1,0,1,5,1,1,2,2,2,2,1,1,1,1,1,7,18,1,1,1,2,1,2,2,2,3,1,2,1,5,1,1,2,1,1,4,1,7,1,1,1,2,1,7,1,1,4,1,1,29,16,1,1,3,3,7,1,1,1,8,1,3,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,6,2,1,1,1,1,1,1,1,2,4,1,1,1,2,1,1,1,3,1,2,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,17,1,1,1,1,1,2,1,2,1,7,5,29,16,2,1,1,1,3,2,1,2,1,1,3,3,1,2,1,3,1,1,3,1,1,1,4,1,1,1,1,3,2,1,2,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,3,1,4,1,1,1,1,1,1,1,1,2,2,1,1,2,7,1,1,1,1,3,2,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,4,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,1,1,5,3,1,1,1,3,14,1,23,20,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,6,1,36,7,5,14,1,7,1,1,2,1,12,13,1,1,1,2,3,5,6,3,2,1,5,2,2,1,1,5,2,1,2,2,2,1,1,1,1,1,1,5,5,5,3,5,5,1,4,1,1,1,1,2,2,3,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,4,1,3,2,1,2,4,1,1,1,1,1,1,1,1,1,1,1,7,1,1,4,1,1,1,1,3,2,1,2,2,3,1,8,5,1,2,10,6,3,1,1,1,1,2,2,2,2,7,3,2,2,9,8,3,2,4,3,6,5,5,10,11,13,1,9,26,4,3,3,3,5,2,18,1,10,5,10,1,12,2,1,4,1,4,1,1,1,1,2,3,2,2,1,1,1,1,1,1,1,1,1,22,1,1,1,1,1,1,28,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,6,13,2,1,3,10,1,5,3,11,6,12,2,1,1,5,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,14,14,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,5,1,1,1,1,1,2,2,4,1,2,1,14,1,1,11,1,1,1,8,7,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,4,1,1,1,1,1,1,1,5,1,2,2,1,2,1,17,4,1,4,1,1,1,1,3,4,1,1,1,1,4,2,1,1,1,1,6,1,1,3,2,4,4,6,1,1,3,1,1,1,1,3,1,3,3,3,1,1,3,1,1,1,1,1,1,2,1,2,1,1,1,1,2,4,3,5,2,2,1,3,7,1,1,1,5,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,9,2,1,3,1,4,1,7,5,3,3,3,3,3,2,1,1,1,2,4,1,1,1,1,1,1,1,2,1,1,2,2,1,6,2,1,1,2,1,1,1,2,1,2,2,1,2,1,1,1,1,1,5,5,1,1,1,1,1,1,2,3,1,2,2,1,1,1,1,1,1,1,1,1,2,5,1,2,2,1,1,1,1,1,3,4,3,3,5,1,2,7,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,1,1,1,1,2,1,1,1,3,1,1,2,1,7,1,1,1,1,6,4,1,1,1,1,1,1,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,2,1,1,1,5,1,2,5,3,1,1,3,4,1,1,1,1,1,1,1,1,5,4,1,1,2,1,9,1,1,1,3,5,7,1,2,1,1,1,1,1,1,1,1,1,3,5,1,1,3,1,1,1,1,3,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,4,4,2,3,3,3,1,1,3,1,3,3,1,1,1,1,3,1,1,1,1,7,1,1,1,6,1,1,1,1,1,1,1,11,4,2,1,10,9,2,1,1,1,3,1,1,1,1,1,1,2,1,1,1,7,6,1,1,1,1,1,1,1,6,4,4,7,6,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,2,2,2,2,2,1,2,1,1,1,7,1,2,18,1,1,1,15,6,6,6,9,1,2,1,3,1,5,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,3,1,2,1,1,1,1,3,1,1,1,1,3,2,1,1,12,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,3,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,3,3,1,1,1,1,1,1,1,1,2,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,6,1,1,1,2,2,1,1,1,4,1,1,2,1,2,1,1,1,5,2,1,1,1,1
112067453,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
