couple_1,couple_2,sum_paper
57205093001,57194550912,1
57205093001,57194541043,1
57205093001,57208960349,1
57205093001,57194216833,1
57205093001,57194211796,1
57205093001,57194209488,1
57205093001,57193826162,1
57205093001,57193826327,1
57205093001,57193133103,1
57205093001,57194948090,1
57205093001,57194948202,1
57205093001,57193696352,1
57205093001,57193689248,1
57205093001,57193689844,1
57205093001,57193701431,1
57205093001,57195223331,1
57205093001,57200534416,1
57205093001,57200120368,1
57205093001,57196195992,1
57205093001,57195611418,1
57205093001,57195507076,1
57205093001,57195917355,2
57205093001,57195919380,2
57205093001,57194420367,1
57205093001,57194651533,1
57205093001,55848102300,2
57205093001,55990199600,7
57205093001,57193741928,1
57205093001,57192645368,1
57205093001,56022004700,1
57205093001,6507726552,1
57205093001,56626091000,3
57205093001,56958634200,2
57205093001,56119284600,2
57205093001,57189852491,1
57205093001,57192377502,1
57205093001,57192379966,1
57205093001,57192397067,1
57205093001,57189686030,1
57205093001,57189684437,1
57205093001,57199553329,1
57205093001,56728741300,1
57205093001,56705417200,1
57205093001,56716377100,1
57205093001,56652184500,1
57205093001,56208949800,2
57205093001,56613287100,1
57205093001,56505502400,1
57205093001,56940884300,2
57205093001,57204007351,1
57205093001,56119246100,2
57205093001,56095170400,1
57205093001,56192194900,1
57205093001,56536300100,1
57205093001,56521542300,1
57205093001,56362964700,1
57205093001,55780678100,1
57205093001,55780530900,1
57205093001,55751952200,1
57205093001,55813086900,3
57205093001,55355367300,1
57205093001,55356342100,1
57205093001,55320402200,1
57205093001,56071267700,1
57205093001,57035637000,1
57205093001,57035596300,1
57205093001,56071622700,1
57205093001,56071233900,1
57205093001,55530958800,1
57205093001,6701908788,4
57205093001,8659072400,2
57205093001,57211254788,1
57205093001,57211252002,1
57205093001,57211267086,1
57205093001,57211275208,1
57205093001,57211251704,1
56118787200,6508196587,3
56118787200,55885685300,3
56118787200,56119154900,1
56118787200,56521579100,5
56118787200,57193701425,1
56118787200,57211059390,1
56118787200,37013424100,7
56118787200,57188985405,2
56118787200,56126778500,1
56118787200,56716397400,3
56118787200,57194160083,2
56118787200,55014232200,1
56118787200,56363073800,5
56118787200,56626063000,6
56118787200,53264793000,1
56118787200,57190865720,2
56118787200,14021131100,5
56118787200,56461394900,3
56118787200,57202130922,1
56118787200,55014342100,1
56118787200,57206668393,1
56118787200,37049523800,1
56118787200,36982794300,1
56118787200,13403740100,2
56118787200,57211144522,1
56118787200,57204156065,1
56118787200,57207310835,1
56118787200,57193119499,1
56118787200,57207310563,1
56118787200,57207295843,1
56118787200,56461361200,2
56118787200,57204197208,1
56118787200,57203065950,1
56118787200,57208575837,1
56118787200,57208575333,1
56118787200,57203205720,1
56118787200,57190859329,2
56118787200,57204528140,1
56118787200,57193826327,1
56118787200,57193133103,1
56118787200,57193689248,1
56118787200,57193701431,1
56118787200,57195223331,1
56118787200,57196195992,1
56118787200,57195611418,1
56118787200,57195507076,1
56118787200,56626091000,3
56118787200,56613287100,1
56118787200,57202129866,1
56118787200,57207310824,1
56118787200,57193918546,1
56118787200,57203201305,1
56118787200,57194407913,1
56118787200,57205098871,1
56118787200,57194218484,1
56118787200,57194161741,1
56118787200,57193831587,1
56118787200,57211429593,1
56118787200,57209980046,1
56118787200,57202131259,1
56118787200,57188979049,1
56118787200,57164746000,1
56118787200,57207304431,1
56118787200,57193361931,1
56118787200,57202360418,1
56118787200,57193826916,1
56118787200,57193831403,1
56118787200,57194156882,1
56118787200,56554907000,1
6508196587,57193701425,1
6508196587,56716397400,3
6508196587,56363073800,1
6508196587,57190865720,1
6508196587,14021131100,1
6508196587,15044388200,1
6508196587,57201979474,1
6508196587,57203922071,1
6508196587,35611399700,1
6508196587,55014342100,2
6508196587,57053392900,7
6508196587,13403740100,1
6508196587,57194714615,1
6508196587,57194717741,1
6508196587,57193826327,1
6508196587,57200120368,1
6508196587,57195507076,1
6508196587,57194420367,1
6508196587,6701908788,1
6508196587,57208585931,1
6508196587,57208579395,1
6508196587,57204637218,1
6508196587,57202901613,1
6508196587,57194407913,3
6508196587,57205098871,1
6508196587,57202582240,1
6508196587,23395838300,1
6508196587,8956589700,1
6508196587,7402821416,1
6508196587,14021930700,1
6508196587,53264786200,2
6508196587,7006224812,2
6508196587,7006010423,2
6508196587,16021242600,1
6508196587,57195581566,1
6508196587,57203104388,3
6508196587,57209549367,1
6508196587,6506874034,1
6508196587,56050259900,1
6508196587,57209400722,1
6508196587,36872780500,1
6508196587,6506353407,1
6508196587,7006747842,2
6508196587,55434848600,1
55885685300,37013424100,1
55885685300,57188985405,1
55885685300,56626063000,1
55885685300,14021131100,2
55885685300,6507465058,1
55885685300,55867324700,1
55885685300,57211146746,1
55885685300,57208595109,1
55885685300,55648638200,1
55885685300,57208593594,1
55885685300,57208597898,1
55885685300,57194714615,1
55885685300,57194213010,1
55885685300,57193119499,1
55885685300,57207310563,1
55885685300,57207295843,1
55885685300,57207690915,1
55885685300,56268555600,2
55885685300,57210630563,1
55885685300,57205062060,1
55885685300,57210465873,1
55885685300,57210468035,1
55885685300,57210461940,1
55885685300,57210460909,1
55885685300,57193701431,1
56119154900,56521579100,1
56119154900,37013424100,1
56119154900,56716397400,1
56119154900,56626063000,1
56119154900,14021131100,1
56119154900,6507465058,12
56119154900,55089397700,2
56119154900,57211146165,1
56119154900,57188979780,10
56119154900,57194162817,1
56119154900,57193833282,1
56119154900,37085506800,1
56119154900,56554907000,1
56119154900,57193826781,1
56119154900,57193827852,1
56119154900,57211267541,1
56119154900,57211271482,1
56119154900,57211274964,1
56119154900,57211275315,1
56119154900,57211276372,1
56119154900,57211271490,1
56119154900,57207298849,1
56119154900,57209695922,1
56119154900,57207310740,1
56119154900,57207315754,1
56119154900,57207303690,1
56119154900,57207311747,1
56119154900,57207307142,1
56119154900,57207309284,1
56119154900,57210772882,1
56119154900,57209411034,1
56119154900,57209409129,1
56119154900,57209414299,1
56119154900,57209410076,1
56119154900,57209412940,1
56119154900,57193835798,1
56119154900,57194718205,1
56119154900,57194718314,1
56119154900,57195918520,1
56119154900,57195923460,1
56119154900,57195921143,1
56521579100,57211059390,1
56521579100,56716397400,1
56521579100,57194160083,1
56521579100,56363073800,5
56521579100,14021131100,1
56521579100,6507465058,2
56521579100,6503971709,1
56521579100,56461394900,1
56521579100,57203922071,1
56521579100,13403740100,1
56521579100,57211146165,1
56521579100,57204156065,2
56521579100,55648638200,1
56521579100,57194714615,1
56521579100,57194213010,4
56521579100,57208279850,1
56521579100,57207598085,1
56521579100,57207310513,1
56521579100,57190164831,1
56521579100,57207312838,1
56521579100,57207308809,1
56521579100,57207301061,1
56521579100,57211059562,1
56521579100,57210465441,1
56521579100,57210468803,1
56521579100,57209969714,1
56521579100,57205060763,1
56521579100,57209975989,2
56521579100,57190859329,1
56521579100,57202154279,1
56521579100,39761245500,1
56521579100,16309200100,1
56521579100,57204528140,1
56521579100,57196027655,1
56521579100,56119371400,1
56521579100,57194209488,1
56521579100,57193133103,1
56521579100,57189852491,1
56521579100,56652184500,1
56521579100,56521542300,1
56521579100,57208752703,1
56521579100,56884857800,1
56521579100,57211276137,1
56521579100,57211266018,1
56521579100,57211276568,1
56521579100,57195989158,1
56521579100,57200918412,1
56521579100,57211267086,1
56521579100,57211275208,1
56521579100,57207304431,1
57193701425,57211059390,1
57193701425,56716397400,2
57193701425,56363073800,1
57193701425,53264793000,5
57193701425,57190865720,1
57193701425,15044388200,2
57193701425,6505807438,1
57193701425,57190002779,1
57193701425,57211144522,1
57193701425,57208600781,1
57193701425,55648638200,1
57193701425,57203859161,1
57193701425,53264599300,1
57193701425,57193693925,1
57193701425,55514008400,4
57193701425,56595080500,1
57193701425,57208579632,1
57193701425,57190393060,1
57193701425,57193829506,2
57193701425,57193835328,1
57193701425,57193693543,2
57211059390,57211144522,1
57211059390,57194213010,1
57211059390,57211059562,1
37013424100,57194160083,16
37013424100,56626063000,25
37013424100,57190865720,8
37013424100,14021131100,6
37013424100,6507465058,1
37013424100,56461394900,3
37013424100,55585368600,1
37013424100,55315269500,2
37013424100,57195612312,1
37013424100,57210473582,2
37013424100,6506721930,1
37013424100,57205093207,2
37013424100,57208437626,1
37013424100,56461361200,6
37013424100,57207046701,2
37013424100,57204430045,1
37013424100,57204786705,1
37013424100,56626091000,3
37013424100,56613287100,1
37013424100,56940884300,2
37013424100,55780678100,1
37013424100,55780530900,1
37013424100,55751952200,1
37013424100,55320402200,1
37013424100,56071267700,1
37013424100,6701908788,1
37013424100,57204343112,1
37013424100,57211267466,1
37013424100,57211272792,1
37013424100,57211268284,1
37013424100,57208596742,1
37013424100,57211254788,1
37013424100,57211256311,1
37013424100,57210466148,1
37013424100,57210474721,1
37013424100,57209974068,1
37013424100,57209970187,1
37013424100,57203205892,1
37013424100,57202158738,1
37013424100,57202151682,1
37013424100,57203638945,1
37013424100,57195614242,1
37013424100,57194162817,1
37013424100,57211233999,1
37013424100,57211276070,1
37013424100,57211267958,1
37013424100,57207314043,1
37013424100,57205028418,1
37013424100,57205030602,1
37013424100,57200523895,2
37013424100,57211277164,1
37013424100,57200568289,1
37013424100,57207311787,1
37013424100,56491130700,1
37013424100,57202132232,1
37013424100,57195904787,1
37013424100,57209018984,1
37013424100,57190941986,1
37013424100,57208514093,1
37013424100,57200527030,1
37013424100,57190402374,1
37013424100,56118956200,3
37013424100,56595205800,1
37013424100,55521282800,1
37013424100,55014456200,1
37013424100,37013447500,1
37013424100,55884701300,1
57188985405,56716397400,2
57188985405,56363073800,2
57188985405,14021131100,1
57188985405,57202130922,1
57188985405,55315269500,1
57188985405,55396730800,1
57188985405,57208595109,1
57188985405,57208283578,1
57188985405,57203841017,1
57188985405,53980458700,1
57188985405,57207764868,1
57188985405,57205023239,1
57188985405,57205020660,1
57188985405,57188979780,1
57188985405,57193689248,1
57188985405,57202129866,1
57188985405,57203201305,1
57188985405,57202132857,1
57188985405,57200339263,1
57188985405,56960649600,1
57188985405,56122126600,1
57188985405,57208723772,1
57188985405,57211251704,1
57188985405,57200528724,1
56126778500,56363073800,1
56126778500,53264793000,12
56126778500,14021131100,2
56126778500,36815724000,1
56126778500,6505807438,3
56126778500,16423632300,1
56126778500,13403740100,1
56126778500,57207310835,1
56126778500,57202756214,1
56126778500,55014617600,1
56126778500,56119371400,1
56126778500,57205062769,1
56126778500,56595080500,10
56126778500,57189213600,1
56126778500,7402821416,2
56126778500,57194547794,1
56126778500,57191851357,1
56126778500,57193493583,1
56126778500,57193492884,2
56126778500,57189270102,1
56126778500,57193493629,1
56126778500,57201672710,1
56126778500,57189256951,3
56126778500,57193485095,2
56126778500,56580409500,1
56126778500,56595141900,1
56126778500,56669695700,2
56126778500,57207730272,1
56126778500,56127179900,7
56126778500,57208717688,1
56126778500,57207992891,2
56126778500,57204415604,5
56126778500,57207989732,1
56126778500,56592813500,3
56126778500,57210099255,1
56126778500,57207309824,1
56126778500,57204432883,2
56126778500,56560145700,1
56126778500,56241215100,2
56126778500,53863823400,2
56126778500,26029313100,2
56126778500,57208575440,1
56126778500,57208574041,1
56126778500,57210404180,1
56126778500,56010073100,1
56126778500,56669677300,1
56716397400,55014232200,6
56716397400,56363073800,2
56716397400,53264793000,6
56716397400,14021131100,3
56716397400,15044388200,1
56716397400,57201979474,1
56716397400,6505807438,1
56716397400,55867324700,1
56716397400,6507865865,1
56716397400,35079468700,1
56716397400,55315269500,7
56716397400,55014342100,14
56716397400,6506236236,1
56716397400,57195612312,3
56716397400,55396730800,2
56716397400,57208573398,1
56716397400,57208600781,1
56716397400,55648638200,4
56716397400,57194213010,1
56716397400,57207598085,2
56716397400,57200214175,1
56716397400,56268555600,1
56716397400,57202132579,2
56716397400,57203206258,1
56716397400,57207806424,1
56716397400,57202131034,1
56716397400,57193689248,1
56716397400,56716377100,1
56716397400,55514008400,3
56716397400,57204528564,1
56716397400,57201990089,2
56716397400,57211144434,1
56716397400,57200211407,1
56716397400,57207302544,1
56716397400,57207307735,1
56716397400,57207310345,1
56716397400,57207310824,1
56716397400,57193918546,1
56716397400,57208017412,1
56716397400,57208016309,1
56716397400,57189213600,1
56716397400,57210469743,1
56716397400,57205119837,2
56716397400,57201446053,1
56716397400,57204889974,1
56716397400,57205118201,1
56716397400,57205121765,1
56716397400,23094683400,1
56716397400,57194726981,1
56716397400,57208585931,1
56716397400,57203115107,1
56716397400,57208579395,1
56716397400,57204637218,1
56716397400,57202901613,1
56716397400,57210765895,1
56716397400,57202774843,1
56716397400,57202980449,1
56716397400,57203201305,1
56716397400,57202132857,1
56716397400,57203115126,1
56716397400,57193833282,1
56716397400,57189256576,2
56716397400,57193673716,1
56716397400,57200525545,1
56716397400,57188982806,1
56716397400,57188979578,1
56716397400,57211429593,1
57194160083,57193834555,2
57194160083,56363073800,4
57194160083,56626063000,7
57194160083,57190865720,1
57194160083,55315269500,1
57194160083,57208594808,1
57194160083,57208593224,1
57194160083,57194213010,1
57194160083,56461361200,2
57194160083,57207046701,1
57194160083,57204430045,1
57194160083,57210465441,1
57194160083,57208575837,1
57194160083,57208575333,1
57194160083,16309200100,1
57194160083,57194216833,1
57194160083,57194211796,1
57194160083,57194209488,1
57194160083,57211268284,1
57194160083,57208596742,1
57194160083,57211256311,1
57194160083,57210474721,1
57194160083,57209974068,1
57194160083,57211233999,1
57194160083,57211276070,1
57194160083,57211267958,2
57194160083,57211276062,1
57194160083,57193708241,1
57194160083,57211274033,1
57194160083,57211275028,1
57194160083,57211267831,1
57194160083,57211271386,1
57194160083,57211273278,1
57194160083,57208723767,1
57194160083,57207314043,1
57194160083,57211252002,1
57194160083,57205028418,1
57194160083,57205030602,1
57194160083,57200523895,2
57194160083,57211277164,1
57194160083,57194161741,1
57193834555,55014232200,1
57193834555,56363073800,1
57193834555,24176993000,3
57193834555,8568432600,1
57193834555,55625531300,3
57193834555,6506236236,1
57193834555,57208594808,1
57193834555,57208593224,1
57193834555,57200216451,1
57193834555,57193825322,2
57193834555,57188972794,3
57193834555,57193824260,1
57193834555,55314539400,1
57193834555,57211252002,1
57193834555,55501468400,1
57193834555,6701341331,1
57193834555,6701688780,1
55014232200,56363073800,1
55014232200,57201080360,1
55014232200,6503971709,1
55014232200,55315269500,1
55014232200,55014342100,1
55014232200,13403740100,1
55014232200,57200216451,1
55014232200,16309200100,1
55014232200,55320586000,1
55014232200,57211144434,1
55014232200,57207302544,1
55014232200,57207307735,1
55014232200,57207310345,1
55014232200,57207310824,1
55014232200,57193918546,1
55014232200,57189213600,1
55014232200,57210469743,1
55014232200,57205119837,1
55014232200,57205121765,1
56363073800,56626063000,3
56363073800,57190865720,1
56363073800,14021131100,2
56363073800,6507465058,1
56363073800,15044388200,1
56363073800,55867324700,1
56363073800,57203922071,2
56363073800,57191851850,1
56363073800,55089397700,1
56363073800,57200216451,1
56363073800,57194714615,1
56363073800,57207312838,1
56363073800,57210465441,1
56363073800,57209975989,1
56363073800,57188979780,2
56363073800,57208585903,1
56363073800,56638527400,1
56363073800,57203203457,1
56363073800,57194717741,1
56363073800,57202151978,1
56363073800,57208960349,1
56363073800,57193826162,1
56363073800,57193133103,1
56363073800,57200534416,1
56363073800,57200120368,1
56363073800,57199553329,1
56363073800,56728741300,1
56363073800,57204007351,1
56363073800,56536300100,1
56363073800,56362964700,1
56363073800,57211271028,1
56363073800,57202454038,1
56363073800,57211266757,1
56363073800,57211268004,1
56363073800,57211276983,1
56363073800,57211275068,1
56363073800,7409631251,1
56363073800,57211273162,1
56363073800,57211270624,1
56363073800,57188982806,1
56363073800,57188979578,1
56363073800,57208579632,1
56363073800,57211267958,1
56363073800,57211276062,1
56363073800,57193708241,1
56363073800,57211274033,1
56363073800,57211275028,1
56363073800,57211267831,1
56363073800,57211271386,1
56363073800,57211273278,1
56363073800,57208723767,1
56363073800,57194161741,1
56363073800,57208752703,1
56363073800,56884857800,1
56363073800,57207295736,1
56363073800,57211268537,1
56363073800,57211271721,1
56363073800,57211264829,1
56363073800,57211267494,1
56363073800,57204205427,1
56363073800,57211276137,1
56363073800,57211266018,1
56363073800,57211276568,1
56363073800,57204197661,1
56363073800,57211273885,1
56363073800,57211275405,1
56363073800,57211271684,1
56363073800,57211273978,1
56363073800,57208717688,1
56363073800,57195989158,1
56363073800,57200918412,2
56363073800,57207314698,1
56363073800,57209969112,1
56363073800,57204425919,1
56363073800,57202131259,1
56363073800,56122126600,1
56363073800,57193823555,1
56363073800,57193830282,1
56363073800,57210681474,1
56363073800,57193837526,1
56363073800,57202970755,1
56363073800,57192925121,1
56363073800,57188979049,1
56363073800,57164746000,1
56363073800,56594874500,1
56363073800,56595304000,1
56626063000,57190865720,2
56626063000,14021131100,3
56626063000,56461394900,2
56626063000,55315269500,1
56626063000,57195612312,1
56626063000,13403740100,2
56626063000,57208600184,1
56626063000,57194213010,1
56626063000,57202226537,1
56626063000,57208597276,1
56626063000,57203859161,1
56626063000,57211239831,1
56626063000,57211243607,1
56626063000,56461361200,4
56626063000,57207046701,1
56626063000,57204430045,1
56626063000,57204786705,1
56626063000,57204197320,1
56626063000,57203203457,1
56626063000,57193826162,1
56626063000,57195611418,1
56626063000,56626091000,3
56626063000,57204343112,1
56626063000,57211267466,1
56626063000,57211272792,1
56626063000,57211268284,1
56626063000,57211271028,1
56626063000,57202454038,1
56626063000,57211266757,1
56626063000,57211268004,1
56626063000,57211276983,1
56626063000,57208596742,1
56626063000,57211254788,1
56626063000,57211256311,1
56626063000,57210466148,1
56626063000,57210474721,1
56626063000,57209974068,1
56626063000,57209970187,1
56626063000,57203205892,1
56626063000,57202158738,1
56626063000,57202151682,1
56626063000,57203638945,1
56626063000,57195614242,1
56626063000,57194162817,1
53264793000,14021131100,8
53264793000,6507465058,16
53264793000,36815724000,10
53264793000,57201979474,5
53264793000,23467371600,3
53264793000,55014342100,1
53264793000,6505757323,1
53264793000,57195612312,3
53264793000,55396730800,7
53264793000,55089397700,1
53264793000,57190002779,1
53264793000,57207310835,1
53264793000,57200216451,1
53264793000,57203841017,1
53264793000,57207598085,1
53264793000,57207307277,3
53264793000,57200214175,6
53264793000,55008449900,2
53264793000,57205060763,1
53264793000,57207806424,2
53264793000,57203138269,4
53264793000,57189267265,28
53264793000,53264599300,15
53264793000,55014617600,2
53264793000,56119371400,4
53264793000,57194948202,2
53264793000,57193689248,2
53264793000,57193693925,1
53264793000,57200213020,7
53264793000,57200217166,5
53264793000,55514008400,14
53264793000,57201990089,7
53264793000,56237045300,2
53264793000,56595279700,1
53264793000,56595080500,26
53264793000,56119319400,5
53264793000,55625597700,1
53264793000,7409597642,4
53264793000,57209970187,1
53264793000,56411999700,1
53264793000,57200211407,3
53264793000,57189213600,4
53264793000,57201446053,1
53264793000,57205118201,1
53264793000,57203115107,4
53264793000,57202774843,2
53264793000,57202980449,4
53264793000,57189256576,4
53264793000,57193673716,1
53264793000,57201134787,2
53264793000,57193485049,4
53264793000,57193833463,3
53264793000,57200213915,4
53264793000,57210235140,1
53264793000,57201672564,2
53264793000,57211266190,1
53264793000,57205021938,3
53264793000,57200214510,6
53264793000,57211268648,1
53264793000,57211266496,1
53264793000,57203177429,1
53264793000,57189356650,5
53264793000,56698234300,1
53264793000,57203134899,2
53264793000,57207312529,1
53264793000,57207305490,1
53264793000,57203134806,2
53264793000,57207314696,1
53264793000,57207314182,1
53264793000,57207302645,1
53264793000,57207301231,1
53264793000,57208012364,1
53264793000,57211243305,1
53264793000,57211242562,1
53264793000,57211244832,1
53264793000,57205061070,1
53264793000,57205057715,1
53264793000,57205064602,1
53264793000,57209982061,1
53264793000,57209975884,1
53264793000,57204187617,1
53264793000,57204186446,1
53264793000,57204179738,1
53264793000,57204177977,1
53264793000,57209968635,1
53264793000,57195204793,1
53264793000,57194547794,3
53264793000,57203147113,1
53264793000,57208585544,1
53264793000,57189354771,1
53264793000,57208868199,1
53264793000,57208578109,1
53264793000,57191851357,1
53264793000,57202816502,1
53264793000,57203202012,1
53264793000,57190393060,5
53264793000,57201949089,2
53264793000,57203202756,1
53264793000,57203115312,3
53264793000,57203202726,1
53264793000,56905441800,4
53264793000,57202785808,1
53264793000,56580224900,6
53264793000,57193829506,5
53264793000,57210766788,3
53264793000,57193493583,3
53264793000,57193492884,3
53264793000,57189270102,3
53264793000,57188872133,1
53264793000,57193493629,2
53264793000,57201985094,1
53264793000,57201981831,1
53264793000,57201446744,1
53264793000,57201944909,1
53264793000,57202781445,1
53264793000,57200211350,1
53264793000,57200216996,1
53264793000,57200216007,1
53264793000,57200213312,1
53264793000,57202460761,1
53264793000,57200215972,1
53264793000,6506481139,1
53264793000,57189347061,2
53264793000,57194218484,1
53264793000,57193823709,1
53264793000,57193835328,1
53264793000,57193693543,2
53264793000,57201672710,1
53264793000,57189256951,6
53264793000,57193485095,2
53264793000,57193688814,1
53264793000,57193688134,1
53264793000,57193485236,2
53264793000,57196410648,1
53264793000,57196419356,1
53264793000,57196420406,1
53264793000,57194240216,1
53264793000,56580409500,1
53264793000,56595141900,2
53264793000,56905465300,1
53264793000,55441338000,1
53264793000,54784836600,2
53264793000,56165628100,1
57190865720,14021131100,3
57190865720,6505807438,1
57190865720,55314037600,1
57190865720,57203859161,1
57190865720,56461361200,1
57190865720,57207046701,1
57190865720,57208585903,1
57190865720,57190859329,1
57190865720,57204343112,1
57190865720,57194407913,1
57190865720,57203279615,1
57190865720,57203133115,1
57190865720,57193826872,1
57190865720,57193361931,1
57190865720,57200568289,1
57190865720,57207311787,1
57190865720,56491130700,1
57190865720,57202132232,1
57190865720,57208514093,1
57190865720,57200527030,1
57190865720,57195614798,1
57190865720,57211235618,1
57190865720,6507704568,1
14021131100,55867324700,1
14021131100,56461394900,1
14021131100,57203922071,2
14021131100,55585368600,1
14021131100,57200186028,3
14021131100,35611399700,5
14021131100,57035625100,1
14021131100,6505757323,3
14021131100,16423632300,1
14021131100,24537903000,2
14021131100,55396730800,1
14021131100,55089397700,1
14021131100,57190002779,1
14021131100,57203838557,3
14021131100,55314037600,4
14021131100,57189340228,1
14021131100,56461361200,2
14021131100,57193701431,1
14021131100,56626091000,1
14021131100,55813086900,3
14021131100,6701908788,3
14021131100,55514008400,3
14021131100,36816515600,11
14021131100,57189256576,2
14021131100,57193673716,1
14021131100,14021930700,1
14021131100,57200213915,1
14021131100,57203134806,2
14021131100,57194547794,1
14021131100,56905441800,1
14021131100,57193493583,2
14021131100,57193492884,3
14021131100,57193493629,1
14021131100,57196410648,1
14021131100,57196419356,1
14021131100,57196420406,1
14021131100,57194240216,2
14021131100,56580409500,1
14021131100,56905465300,1
14021131100,57211147671,1
14021131100,56596713900,1
14021131100,57201501881,1
14021131100,56596678800,1
14021131100,6503996710,2
14021131100,36656758200,1
14021131100,57194240337,1
14021131100,57190937046,1
14021131100,57203006627,1
14021131100,57211147797,1
14021131100,57210596847,1
14021131100,57208426075,2
14021131100,57208752703,1
14021131100,56884857800,1
14021131100,57207306665,1
14021131100,57207295736,1
