,110895154,112067453,60027709,109974865,60069377,60021944,122930424,60105015,60109077,118736414,118495196,60111846,119205554,60107865,113185784,103398586,114292120,123304129,122253065,113730915,60103610,60113340,112837444,122246043,115807387,122507729,60069411,123349703,104757287,121035669,122423939,120017344,120049336,108173563,121800748,118334675,121800542,121801872,115030660,122276664,118365648,114929020,122528432,60108869,60069382,112304895,120790202,121970579,123004553,60069397,120729067,110489126,120995963,120994895,60069400,117780162,121447971,119094094,114777814,113397046,115604549,118449433,120050723,121766130,116113090,60110258,111296405,104757720,114079087,113176951,103625259,113845589,60069412,115032348,60103730,113062885,60017161,100248703,60011226,113922700,112270602,103051948,103051699,60007989,60011476,103441118,105458996,60018306,114748149,114186060,113868064,112824287,107857354,113659408,122698746,104100909,60021508,104100824,60009358,60003038,60028442,100261271,104476028,103496990,113854098,104476024,60004505,60019778,60000762,60030168,60013881,60015481,60033011,104676705,60013609,60024997,60022134,120246201,103097537,103268808,120368546,60082102,60020760,104475822,114027201,107969001,114337572,113774541,122404310,103936965,112247832,103441304,113611320,119235936,60076757,60018353,108558087,112125972,110181669,123347777,60011604,119804192,60072186,116665254,60026553,123209774,120021708,119523243,104757763,115458107,103597531,60014256,114046242,121841273,113902597,116696974,112965775,113835661,110264360,113905066,113870693,118325631,113121345,104757253,116582593,60069378,118714546,111197494,114673009,122983881,112136414,123079305,108253171,122540792,103330213,60070441,60069385,118787672,60069394,106947787,121244510,60087598,122461491,105843273,119050004,118146086,111045551,103690177,113869978,100336132,104757263,60070707,113565376,104757365,120798584,112657314,112627945,60013052,114249453,60025655,60020599,60032882,60008408,121703489,104757408,112605579,104757652,100274994,112681850,117872281,100840220,106597813,60026810,60003161,103212300,60028868,105216101,115534586,60110404,60107956,60107900,121694240,111335865,120851670,112988891,108208968,60072181,117018344,121970638,60031126,104757281,60069407,108778323,113905063,114423201,121985781,118429759,120994536,113606204,manual,104608856,121494766,104757294,118267876,60033010,114616110,60025272,104572869,104572845,118498565,60026532,113504507,60118933,60024324,113909540,106617750,108213006,60099840,60022195,113860336,60021293,60027272,104757713,123296381,120552312,60106860,121236516,121452888,121451942,107784073,104758239,119166701,120668492,113323340,106435640,118339938,113471683,118668751,118261807,121032242,118186130,60121697,120901339,123372835,60106037,100458054,123224651,60104399,122434007,60032530,60008950,60102083,103995381,107909290,121896413,104758235,118335921,103636925,116379651,60025017,60002014,122540858,121033243,60011362,60014313,108180714,113461843,60000256,113210625,118438301,60009914,123143883,114959872,60030788,112469371,115256099,114176633,123417163,60105733,121371594,118365643,117868694,122808827,60105231,60031706,108608839,112795679,103566786,103520814,108613238,113004046,60005809,122818049,123076911,118584111,123078119,100655206,104580806,123412936,104211192,60010325,121516187,122273309,60031004,60011019,123297803,111157152,108448369,118594380,112729833,103608659,120049198,103939784,60019578,60024751,113565783,60013141,103690824,112450056,103060925,122133290,113529656,60069415,109524105,120498330,113835662,121884523,60105082,60019702,60103907,104581980,104260943,60104653,60071354,60031214,112250893,104416009,60032325,60087584,112693276,114165345,60027031,60008134,60106208,109138629,60031101,100805340,119050053,60005745,60069391,123060844,123384514,104757401,60106585,122136347,60016775,60117888,121790813,113962845,110595146,122397156,117080912,116079411,115157111,60102127,60118847,114942382,113035762,60016605,121771747,104599286,112605630,114565762,122252530,60083112,60026415,114013063,60106643,121021202,117253176,120805212,116379622,104462219,103828369,60016005,117990590,113362180,109696702,60105182,122315621,116983942,114077795,110879379,114537592,104757672,104757286,104757323,109652170,102969616,60111309,60105171,101652714,119519325,104012624,112661329,103209556,101550304,122754820,112067452,113905154,104757299,60004969,116114142,113882551,113108788,123092846,113765561,110177592,104757270,116606676,123142415,60109118,60109309,117274264,117561000,116430874,112457975,108239964,104590716,122276747,112830802,100272197,60069406,118264048,104757410,60111719,115165486,121099307,104872797,60110633,121841251,112703761,113374308,60109646,115360056
110895154,3142,19,7,3,1598,34,2,2,6,8,18,2,12,12,5,1,49,16,1,27,72,1,17,6,54,1,2,1,26,6,1,1,3,12,2,4,4,1,4,12,20,2,11,79,12,1,1,5,3,4,5,8,1,1,1,1,2,2,2,3,3,4,1,2,2,3,1,4,2,2,1,6,2,3,5,1,16,3,12,37,36,36,7,2,2,1,1,17,47,14,1,1,1,2,5,6,4,2,1,5,2,5,2,1,2,2,2,1,1,1,1,1,10,5,21,4,2,1,1,1,2,2,4,1,1,1,1,1,1,4,1,1,1,4,3,4,4,2,4,1,2,1,2,5,8,1,2,1,7,3,8,5,2,17,4,2,6,2,2,17,20,9,13,9,10,25,1,12,3,3,5,11,2,3,14,36,5,8,15,2,1,4,3,5,5,1,1,4,2,2,23,1,2,4,28,1,18,2,2,1,2,2,39,4,9,35,6,3,1,7,14,18,1,1,3,9,4,3,2,2,2,1,1,1,1,5,1,4,1,10,1,32,1,7,1,1,1,1,1,2,58,9,3,20,7,10,17,1,1,2,6,3,3,3,2,1,1,1,1,2,1,4,3,1,1,6,1,3,1,1,12,10,11,6,4,2,2,9,3,3,6,6,2,13,4,5,3,2,3,1,5,5,1,1,4,6,4,1,1,16,5,1,4,15,3,1,0,0,0,0,0,9,9,4,4,7,2,1,3,2,6,2,1,16,1,1,2,1,1,1,1,5,4,1,3,5,1,1,1,2,1,1,6,2,2,3,1,2,3,1,4,1,1,3,8,2,3,3,1,1,3,2,1,2,2,2,1,25,10,2,1,6,1,1,1,6,4,4,7,1,1,1,1,1,1,1,1,14,3,9,2,2,3,1,1,2,2,2,2,8,3,3,3,2,1,1,1,2,1,1,2,2,3,1,1,4,1,1,1,1,3,2,3,1,1,3,3,1,12,1,2,1,1,1,1,2,1,1,2,12,3,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,3,1,1,2,2,1,1,1,1,2,6,1,1,2,2,2,1,1,4,1,2,1,2,1,1,1,1,1,1
112067453,19,44,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60027709,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109974865,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60069377,1598,8,0,0,862,9,0,0,1,5,11,2,4,0,0,0,3,0,0,0,3,0,1,4,9,1,1,1,2,2,0,0,0,5,0,0,0,0,0,0,1,0,7,28,0,0,0,4,1,2,0,2,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,4,10,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,9,4,8,2,1,25,0,6,0,0,0,3,2,0,1,1,1,4,1,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,6,0,6,12,7,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,5,0,0,0,0,0,0,0,0,17,1,0,6,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,2,0,0,1,0,4,2,2,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,7,10,2,2,4,3,0,2,2,0,0,1,1,0,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,2,0,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,10,1,0,1,1,1,0,0,0,0,0,12,0,0,0,0,0,0,2,2,0,0,1,4,2,2,2,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
60021944,34,0,0,0,9,0,0,0,0,0,0,0,0,0,5,1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122930424,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60105015,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60109077,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
